,sofifa_id,player_url,long_name,player_positions,overall,age,height_cm,weight_kg,club_name,club_jersey_number,nationality_name,pace,shooting,passing,dribbling,defending,physic,power_shot_power,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,player_face_url,club_logo_url,nation_logo_url,nation_flag_url,position_category
553,223689,https://sofifa.com/player/223689/wout-weghorst/220002,Wout Weghorst,ST,83,28,197,84,VfL Wolfsburg,9.0,Netherlands,63.0,83.0,59.0,70.0,52.0,86.0,86,11,9,14,16,12,,https://cdn.sofifa.net/players/223/689/22_120.png,https://cdn.sofifa.net/teams/175/60.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png,Forward
554,223597,https://sofifa.com/player/223597/ruben-aguilar/220002,Ruben Aguilar,RB,79,28,172,71,AS Monaco,26.0,France,79.0,53.0,72.0,76.0,74.0,77.0,70,15,8,16,10,13,,https://cdn.sofifa.net/players/223/597/22_120.png,https://cdn.sofifa.net/teams/69/60.png,,https://cdn.sofifa.net/flags/fr.png,Defender
555,223329,https://sofifa.com/player/223329/andrea-conti/220002,Andrea Conti,"RB, RM",76,27,184,76,AC Milan,14.0,Italy,75.0,58.0,69.0,74.0,73.0,64.0,68,9,13,13,9,10,,https://cdn.sofifa.net/players/223/329/22_120.png,https://cdn.sofifa.net/teams/47/60.png,,https://cdn.sofifa.net/flags/it.png,Defender
556,223273,https://sofifa.com/player/223273/mario-pasalic/220002,Mario Pašalić,"CM, CAM",78,26,188,82,Atalanta,88.0,Croatia,64.0,75.0,75.0,77.0,67.0,76.0,78,11,13,13,13,14,,https://cdn.sofifa.net/players/223/273/22_120.png,https://cdn.sofifa.net/teams/39/60.png,,https://cdn.sofifa.net/flags/hr.png,Midfielder
557,223143,https://sofifa.com/player/223143/ulisses-garcia/220002,Ulisses Alexandre Garcia Lopes,"LB, LM",71,25,183,82,BSC Young Boys,21.0,Switzerland,75.0,42.0,61.0,67.0,66.0,74.0,44,8,13,11,12,14,,https://cdn.sofifa.net/players/223/143/22_120.png,https://cdn.sofifa.net/teams/900/60.png,,https://cdn.sofifa.net/flags/ch.png,Defender
558,222716,https://sofifa.com/player/222716/everton-sousa-soares/220002,Éverton Sousa Soares,"LM, CAM",80,25,174,72,SL Benfica,7.0,Brazil,86.0,75.0,73.0,85.0,32.0,62.0,77,13,16,15,14,15,,https://cdn.sofifa.net/players/222/716/22_120.png,https://cdn.sofifa.net/teams/234/60.png,,https://cdn.sofifa.net/flags/br.png,Midfielder
559,222509,https://sofifa.com/player/222509/daniel-ceballos-fernandez/220002,Daniel Ceballos Fernández,"CM, CDM",77,24,179,68,Real Madrid CF,19.0,Spain,60.0,68.0,77.0,82.0,66.0,67.0,76,12,15,16,7,13,,https://cdn.sofifa.net/players/222/509/22_120.png,https://cdn.sofifa.net/teams/243/60.png,,https://cdn.sofifa.net/flags/es.png,Midfielder
560,222492,https://sofifa.com/player/222492/leroy-sane/220002,Leroy Aziz Sané,"RM, LM",84,25,183,80,FC Bayern München,10.0,Germany,90.0,81.0,79.0,85.0,38.0,68.0,87,8,12,9,9,14,,https://cdn.sofifa.net/players/222/492/22_120.png,https://cdn.sofifa.net/teams/21/60.png,https://cdn.sofifa.net/teams/1337/60.png,https://cdn.sofifa.net/flags/de.png,Midfielder
561,222331,https://sofifa.com/player/222331/lukas-klostermann/220002,Lukas Manuel Klostermann,"CB, RB, RWB",80,25,187,88,RB Leipzig,16.0,Germany,85.0,51.0,64.0,71.0,82.0,77.0,58,8,12,10,7,7,,https://cdn.sofifa.net/players/222/331/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,https://cdn.sofifa.net/teams/1337/60.png,https://cdn.sofifa.net/flags/de.png,Defender
562,222077,https://sofifa.com/player/222077/manuel-locatelli/220002,Manuel Locatelli,"CDM, CM",82,23,185,75,Juventus,27.0,Italy,61.0,72.0,79.0,77.0,79.0,79.0,77,11,12,11,10,15,,https://cdn.sofifa.net/players/222/077/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/teams/1343/60.png,https://cdn.sofifa.net/flags/it.png,Midfielder
563,222028,https://sofifa.com/player/222028/julian-weigl/220002,Julian Weigl,"CM, CDM",79,25,186,80,SL Benfica,28.0,Germany,59.0,60.0,75.0,77.0,80.0,75.0,48,6,14,16,11,7,,https://cdn.sofifa.net/players/222/028/22_120.png,https://cdn.sofifa.net/teams/234/60.png,,https://cdn.sofifa.net/flags/de.png,Midfielder
564,221660,https://sofifa.com/player/221660/victor-lindelof/220002,Victor Jörgen Nilsson Lindelöf,CB,80,26,187,80,Manchester United,2.0,Sweden,63.0,51.0,73.0,72.0,81.0,78.0,72,12,16,8,7,9,,https://cdn.sofifa.net/players/221/660/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/teams/1363/60.png,https://cdn.sofifa.net/flags/se.png,Defender
565,221639,https://sofifa.com/player/221639/mariano-diaz-mejia/220002,Mariano Díaz Mejía,ST,75,27,180,76,Real Madrid CF,24.0,Dominican Republic,76.0,78.0,61.0,71.0,45.0,78.0,84,12,14,6,8,15,,https://cdn.sofifa.net/players/221/639/22_120.png,https://cdn.sofifa.net/teams/243/60.png,,https://cdn.sofifa.net/flags/do.png,Forward
566,221363,https://sofifa.com/player/221363/donny-van-de-beek/220002,Donny van de Beek,"CM, CAM, CDM",81,24,184,74,Manchester United,34.0,Netherlands,68.0,78.0,76.0,79.0,72.0,77.0,83,7,12,8,10,14,,https://cdn.sofifa.net/players/221/363/22_120.png,https://cdn.sofifa.net/teams/11/60.png,,https://cdn.sofifa.net/flags/nl.png,Midfielder
567,221323,https://sofifa.com/player/221323/jerome-onguene/220002,Jérôme Junior Onguéné,CB,71,23,186,78,FC Red Bull Salzburg,6.0,Cameroon,70.0,30.0,42.0,58.0,71.0,73.0,45,8,14,12,13,12,,https://cdn.sofifa.net/players/221/323/22_120.png,https://cdn.sofifa.net/teams/191/60.png,,https://cdn.sofifa.net/flags/cm.png,Defender
568,221174,https://sofifa.com/player/221174/mislav-orsic/220002,Mislav Oršić,"LM, LW, ST",77,28,179,69,Dinamo Zagreb,99.0,Croatia,90.0,82.0,71.0,77.0,56.0,62.0,82,8,13,6,15,14,,https://cdn.sofifa.net/players/221/174/22_120.png,https://cdn.sofifa.net/teams/211/60.png,,https://cdn.sofifa.net/flags/hr.png,Midfielder
569,220971,https://sofifa.com/player/220971/naby-keita/220002,Naby Keïta,CM,80,26,172,64,Liverpool,8.0,Guinea,70.0,73.0,75.0,85.0,65.0,66.0,76,7,14,15,14,9,,https://cdn.sofifa.net/players/220/971/22_120.png,https://cdn.sofifa.net/teams/9/60.png,,https://cdn.sofifa.net/flags/gn.png,Midfielder
570,220948,https://sofifa.com/player/220948/serhiy-sydorchuk/220002,Serhiy Sydorchuk,"CDM, CM",75,30,189,80,Dynamo Kyiv,5.0,Ukraine,66.0,68.0,67.0,69.0,72.0,72.0,78,8,14,16,13,12,,https://cdn.sofifa.net/players/220/948/22_120.png,https://cdn.sofifa.net/teams/101047/60.png,https://cdn.sofifa.net/teams/1366/60.png,https://cdn.sofifa.net/flags/ua.png,Midfielder
571,220854,https://sofifa.com/player/220854/erick-gutierrez/220002,Érick Gabriel Gutiérrez Galaviz,"CM, CDM",73,26,178,68,PSV,15.0,Mexico,71.0,70.0,73.0,73.0,63.0,64.0,76,7,14,10,8,16,,https://cdn.sofifa.net/players/220/854/22_120.png,https://cdn.sofifa.net/teams/247/60.png,,https://cdn.sofifa.net/flags/mx.png,Midfielder
572,220834,https://sofifa.com/player/220834/marco-asensio-willemsen/220002,Marco Asensio Willemsen,"RW, LW",83,25,182,76,Real Madrid CF,11.0,Spain,82.0,80.0,81.0,83.0,43.0,62.0,86,13,9,6,12,10,,https://cdn.sofifa.net/players/220/834/22_120.png,https://cdn.sofifa.net/teams/243/60.png,,https://cdn.sofifa.net/flags/es.png,Forward
573,220814,https://sofifa.com/player/220814/lucas-hernandez/220002,Lucas François Bernard Hernández Pi,"LB, CB",83,25,184,79,FC Bayern München,21.0,France,77.0,54.0,68.0,71.0,84.0,79.0,62,10,7,8,14,10,,https://cdn.sofifa.net/players/220/814/22_120.png,https://cdn.sofifa.net/teams/21/60.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png,Defender
574,220785,https://sofifa.com/player/220785/antonio-colak/220002,Antonio-Mirko Čolak,ST,72,27,188,81,Malmö FF,9.0,Croatia,71.0,73.0,55.0,67.0,34.0,76.0,69,16,7,12,7,10,,https://cdn.sofifa.net/players/220/785/22_120.png,https://cdn.sofifa.net/teams/320/60.png,,https://cdn.sofifa.net/flags/hr.png,Forward
575,220763,https://sofifa.com/player/220763/ryan-thomas/220002,Ryan Jared Thomas,"CM, CAM, CDM",74,26,174,64,PSV,30.0,New Zealand,72.0,66.0,73.0,77.0,61.0,68.0,70,10,12,6,8,9,,https://cdn.sofifa.net/players/220/763/22_120.png,https://cdn.sofifa.net/teams/247/60.png,https://cdn.sofifa.net/teams/111473/60.png,https://cdn.sofifa.net/flags/nz.png,Midfielder
576,220651,https://sofifa.com/player/220651/jose-angel-esmoris-tasende/220002,José Ángel Esmoris Tasende,"LWB, LM",83,24,175,69,RB Leipzig,3.0,Spain,78.0,71.0,82.0,84.0,76.0,70.0,80,13,6,13,13,13,,https://cdn.sofifa.net/players/220/651/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,,https://cdn.sofifa.net/flags/es.png,Defender
577,220466,https://sofifa.com/player/220466/federico-mattiello/220002,Federico Mattiello,"RM, LM",71,25,184,70,Atalanta,14.0,Italy,72.0,64.0,70.0,73.0,69.0,61.0,76,7,5,8,9,5,,https://cdn.sofifa.net/players/220/466/22_120.png,https://cdn.sofifa.net/teams/39/60.png,,https://cdn.sofifa.net/flags/it.png,Midfielder
578,220440,https://sofifa.com/player/220440/clement-lenglet/220002,Clément Nicolas Laurent Lenglet,CB,82,26,186,81,FC Barcelona,15.0,France,72.0,45.0,67.0,66.0,83.0,79.0,58,10,10,9,12,7,,https://cdn.sofifa.net/players/220/440/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png,Defender
579,220253,https://sofifa.com/player/220253/munir-el-haddadi/220002,Munir El Haddadi Mohamed,"LW, RW, ST",79,25,175,69,Sevilla FC,11.0,Morocco,79.0,78.0,75.0,82.0,35.0,66.0,78,9,12,6,13,16,,https://cdn.sofifa.net/players/220/253/22_120.png,https://cdn.sofifa.net/teams/481/60.png,,https://cdn.sofifa.net/flags/ma.png,Forward
580,220093,https://sofifa.com/player/220093/hans-hateboer/220002,Hans Hateboer,"RWB, RB, RM",81,27,185,72,Atalanta,33.0,Netherlands,84.0,64.0,72.0,77.0,77.0,79.0,72,11,6,8,14,15,,https://cdn.sofifa.net/players/220/093/22_120.png,https://cdn.sofifa.net/teams/39/60.png,,https://cdn.sofifa.net/flags/nl.png,Defender
581,220085,https://sofifa.com/player/220085/luca-waldschmidt/220002,Gian-Luca Waldschmidt,"CF, ST",77,25,181,74,VfL Wolfsburg,7.0,Germany,74.0,80.0,70.0,76.0,29.0,62.0,81,14,10,7,9,16,,https://cdn.sofifa.net/players/220/085/22_120.png,https://cdn.sofifa.net/teams/175/60.png,,https://cdn.sofifa.net/flags/de.png,Forward
582,220018,https://sofifa.com/player/220018/ante-rebic/220002,Ante Rebić,"LM, ST",82,27,185,78,AC Milan,12.0,Croatia,86.0,83.0,75.0,81.0,48.0,80.0,85,13,15,12,13,14,,https://cdn.sofifa.net/players/220/018/22_120.png,https://cdn.sofifa.net/teams/47/60.png,,https://cdn.sofifa.net/flags/hr.png,Midfielder
583,219985,https://sofifa.com/player/219985/matias-vecino/220002,Matías Vecino Falero,"CM, CDM",78,29,187,81,Inter,8.0,Uruguay,65.0,71.0,75.0,77.0,76.0,73.0,78,4,4,4,4,4,,https://cdn.sofifa.net/players/219/985/22_120.png,https://cdn.sofifa.net/teams/44/60.png,,https://cdn.sofifa.net/flags/uy.png,Midfielder
584,219814,https://sofifa.com/player/219814/sean-klaiber/220002,Sean Desmond Klaiber,RB,74,26,184,76,Ajax,5.0,Suriname,80.0,64.0,70.0,66.0,70.0,81.0,82,16,13,12,15,14,,https://cdn.sofifa.net/players/219/814/22_120.png,https://cdn.sofifa.net/teams/245/60.png,,https://cdn.sofifa.net/flags/sr.png,Defender
585,219809,https://sofifa.com/player/219809/tiemoue-bakayoko/220002,Tiemoué Bakayoko,"CDM, CM",79,26,189,85,AC Milan,99.0,France,64.0,48.0,68.0,74.0,77.0,84.0,72,11,15,11,14,10,,https://cdn.sofifa.net/players/219/809/22_120.png,https://cdn.sofifa.net/teams/47/60.png,,https://cdn.sofifa.net/flags/fr.png,Midfielder
586,219693,https://sofifa.com/player/219693/diego-carlos-santos-silva/220002,Diego Carlos Santos Silva,CB,82,28,185,86,Sevilla FC,20.0,Brazil,76.0,47.0,63.0,68.0,81.0,83.0,73,7,10,14,7,11,,https://cdn.sofifa.net/players/219/693/22_120.png,https://cdn.sofifa.net/teams/481/60.png,,https://cdn.sofifa.net/flags/br.png,Defender
587,219683,https://sofifa.com/player/219683/corentin-tolisso/220002,Corentin Tolisso,"CM, CDM",80,26,181,81,FC Bayern München,24.0,France,66.0,77.0,77.0,78.0,76.0,78.0,85,7,10,14,9,14,,https://cdn.sofifa.net/players/219/683/22_120.png,https://cdn.sofifa.net/teams/21/60.png,,https://cdn.sofifa.net/flags/fr.png,Midfielder
588,219411,https://sofifa.com/player/219411/jose-izquierdo/220002,José Heriberto Izquierdo Mena,"LM, LW",72,28,171,75,Club Brugge KV,87.0,Colombia,80.0,68.0,67.0,76.0,38.0,48.0,78,13,8,12,7,13,,https://cdn.sofifa.net/players/219/411/22_120.png,https://cdn.sofifa.net/teams/231/60.png,,https://cdn.sofifa.net/flags/co.png,Midfielder
589,219244,https://sofifa.com/player/219244/david-von-ballmoos/220002,David von Ballmoos,GK,76,26,192,90,BSC Young Boys,26.0,Switzerland,,,,,,,56,77,75,74,75,77,53.0,https://cdn.sofifa.net/players/219/244/22_120.png,https://cdn.sofifa.net/teams/900/60.png,,https://cdn.sofifa.net/flags/ch.png,Goalkeeper
590,219145,https://sofifa.com/player/219145/guillermo-maripan/220002,Guillermo Alfonso Maripán Loaysa,CB,77,27,193,83,AS Monaco,3.0,Chile,34.0,41.0,54.0,51.0,78.0,80.0,58,7,12,7,16,12,,https://cdn.sofifa.net/players/219/145/22_120.png,https://cdn.sofifa.net/teams/69/60.png,,https://cdn.sofifa.net/flags/cl.png,Defender
591,218667,https://sofifa.com/player/218667/bernardo-mota-carvalho-e-silva/220002,Bernardo Mota Veiga de Carvalho e Silva,"CAM, CM, RW",86,26,173,64,Manchester City,20.0,Portugal,80.0,76.0,83.0,91.0,54.0,67.0,76,9,10,14,12,9,,https://cdn.sofifa.net/players/218/667/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/teams/1354/60.png,https://cdn.sofifa.net/flags/pt.png,Midfielder
592,218339,https://sofifa.com/player/218339/mahmoud-dahoud/220002,Mahmoud Dahoud,"CM, CDM",79,25,178,68,Borussia Dortmund,8.0,Germany,70.0,69.0,76.0,83.0,67.0,70.0,81,14,7,9,12,11,,https://cdn.sofifa.net/players/218/339/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/teams/1337/60.png,https://cdn.sofifa.net/flags/de.png,Midfielder
593,217196,https://sofifa.com/player/217196/jose-luis-palomino/220002,José Luis Palomino,CB,77,31,188,87,Atalanta,6.0,Argentina,46.0,32.0,55.0,59.0,79.0,81.0,48,9,16,9,8,11,,https://cdn.sofifa.net/players/217/196/22_120.png,https://cdn.sofifa.net/teams/39/60.png,,https://cdn.sofifa.net/flags/ar.png,Defender
594,216547,https://sofifa.com/player/216547/rafael-a-ferreira-silva/220002,Rafael Alexandre Fernandes Ferreira da Silva,"RM, LM",82,28,170,63,SL Benfica,27.0,Portugal,94.0,73.0,74.0,86.0,50.0,52.0,75,9,11,11,12,8,,https://cdn.sofifa.net/players/216/547/22_120.png,https://cdn.sofifa.net/teams/234/60.png,https://cdn.sofifa.net/teams/1354/60.png,https://cdn.sofifa.net/flags/pt.png,Midfielder
595,216531,https://sofifa.com/player/216531/joao-paulo-dias-fernandes/220002,João Paulo Dias Fernandes,ST,79,28,188,84,Sporting CP,21.0,Portugal,67.0,78.0,64.0,75.0,44.0,81.0,80,11,14,8,15,11,,https://cdn.sofifa.net/players/216/531/22_120.png,https://cdn.sofifa.net/teams/237/60.png,,https://cdn.sofifa.net/flags/pt.png,Forward
596,216497,https://sofifa.com/player/216497/maximilian-philipp/220002,Maximilian Philipp,"CF, CAM, LM",77,27,183,79,VfL Wolfsburg,17.0,Germany,78.0,79.0,71.0,79.0,42.0,61.0,82,8,12,10,10,9,,https://cdn.sofifa.net/players/216/497/22_120.png,https://cdn.sofifa.net/teams/175/60.png,,https://cdn.sofifa.net/flags/de.png,Midfielder
597,216466,https://sofifa.com/player/216466/wendell-nascimento-borges/220002,Wendell Nascimento Borges,"LB, CB",75,27,176,72,FC Porto,22.0,Brazil,79.0,49.0,70.0,78.0,70.0,70.0,60,8,12,6,14,14,,https://cdn.sofifa.net/players/216/466/22_120.png,https://cdn.sofifa.net/teams/236/60.png,,https://cdn.sofifa.net/flags/br.png,Defender
598,216460,https://sofifa.com/player/216460/jose-maria-gimenez/220002,José María Giménez de Vargas,CB,84,26,185,79,Atlético de Madrid,2.0,Uruguay,69.0,45.0,57.0,59.0,86.0,80.0,72,9,11,7,10,15,,https://cdn.sofifa.net/players/216/460/22_120.png,https://cdn.sofifa.net/teams/240/60.png,,https://cdn.sofifa.net/flags/uy.png,Defender
599,216352,https://sofifa.com/player/216352/marcelo-brozovic/220002,Marcelo Brozović,"CDM, CM",84,28,181,68,Inter,77.0,Croatia,69.0,74.0,80.0,79.0,79.0,78.0,80,8,8,15,11,8,,https://cdn.sofifa.net/players/216/352/22_120.png,https://cdn.sofifa.net/teams/44/60.png,,https://cdn.sofifa.net/flags/hr.png,Midfielder
600,216350,https://sofifa.com/player/216350/arijan-ademi/220002,Arijan Ademi,"CDM, CM",76,30,185,79,Dinamo Zagreb,5.0,North Macedonia,66.0,64.0,65.0,71.0,75.0,83.0,69,11,10,12,15,14,,https://cdn.sofifa.net/players/216/350/22_120.png,https://cdn.sofifa.net/teams/211/60.png,,https://cdn.sofifa.net/flags/mk.png,Midfielder
601,216275,https://sofifa.com/player/216275/phillipp-mwene/220002,Phillipp Mwene,"RB, LB",72,27,172,68,PSV,29.0,Austria,78.0,43.0,61.0,71.0,66.0,60.0,48,12,9,11,9,7,,https://cdn.sofifa.net/players/216/275/22_120.png,https://cdn.sofifa.net/teams/247/60.png,https://cdn.sofifa.net/teams/1322/60.png,https://cdn.sofifa.net/flags/at.png,Defender
602,216267,https://sofifa.com/player/216267/andrew-robertson/220002,Andrew Robertson,LB,87,27,178,64,Liverpool,26.0,Scotland,84.0,61.0,81.0,81.0,82.0,76.0,76,11,8,10,7,14,,https://cdn.sofifa.net/players/216/267/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/teams/1359/60.png,https://cdn.sofifa.net/flags/gb-sct.png,Defender
603,216255,https://sofifa.com/player/216255/marvin-stefaniak/220002,Marvin Stefaniak,"CAM, LW, LM",65,26,178,76,VfL Wolfsburg,44.0,Germany,75.0,60.0,64.0,68.0,29.0,58.0,69,13,11,15,7,10,,https://cdn.sofifa.net/players/216/255/22_120.png,https://cdn.sofifa.net/teams/175/60.png,,https://cdn.sofifa.net/flags/de.png,Midfielder
604,216150,https://sofifa.com/player/216150/davide-zappacosta/220002,Davide Zappacosta,"RWB, RM, LM",79,29,182,75,Atalanta,77.0,Italy,76.0,66.0,73.0,74.0,75.0,71.0,75,11,9,8,6,11,,https://cdn.sofifa.net/players/216/150/22_120.png,https://cdn.sofifa.net/teams/39/60.png,,https://cdn.sofifa.net/flags/it.png,Defender
605,216065,https://sofifa.com/player/216065/marco-sportiello/220002,Marco Sportiello,GK,76,29,192,87,Atalanta,57.0,Italy,,,,,,,51,76,74,68,76,78,44.0,https://cdn.sofifa.net/players/216/065/22_120.png,https://cdn.sofifa.net/teams/39/60.png,,https://cdn.sofifa.net/flags/it.png,Goalkeeper
606,215914,https://sofifa.com/player/215914/ngolo-kante/220002,N'Golo Kanté,"CDM, CM",90,30,168,70,Chelsea,7.0,France,78.0,66.0,75.0,82.0,87.0,83.0,71,15,12,10,7,10,,https://cdn.sofifa.net/players/215/914/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png,Midfielder
607,215703,https://sofifa.com/player/215703/marlon-da-silva-barbosa/220002,Marlon Santos da Silva Barbosa,CB,72,25,182,80,Shakhtar Donetsk,5.0,Brazil,64.0,44.0,59.0,66.0,73.0,71.0,61,8,15,16,13,12,,https://cdn.sofifa.net/players/215/703/22_120.png,https://cdn.sofifa.net/teams/101059/60.png,,https://cdn.sofifa.net/flags/br.png,Defender
608,215698,https://sofifa.com/player/215698/mike-maignan/220002,Mike Maignan,GK,84,25,191,89,AC Milan,16.0,France,,,,,,,64,83,81,85,84,86,50.0,https://cdn.sofifa.net/players/215/698/22_120.png,https://cdn.sofifa.net/teams/47/60.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png,Goalkeeper
609,215574,https://sofifa.com/player/215574/erdal-rakip/220002,Erdal Rakip,"CM, CDM",67,25,178,71,Malmö FF,7.0,Sweden,69.0,58.0,63.0,70.0,61.0,73.0,62,13,9,9,10,14,,https://cdn.sofifa.net/players/215/574/22_120.png,https://cdn.sofifa.net/teams/320/60.png,,https://cdn.sofifa.net/flags/se.png,Midfielder
610,215455,https://sofifa.com/player/215455/bruno-petkovic/220002,Bruno Petković,"ST, CAM",76,26,193,88,Dinamo Zagreb,21.0,Croatia,75.0,72.0,75.0,80.0,39.0,77.0,82,11,15,9,14,10,,https://cdn.sofifa.net/players/215/455/22_120.png,https://cdn.sofifa.net/teams/211/60.png,,https://cdn.sofifa.net/flags/hr.png,Midfielder
611,215333,https://sofifa.com/player/215333/duvan-zapata/220002,Duván Esteban Zapata Banguera,ST,83,30,189,88,Atalanta,91.0,Colombia,80.0,81.0,61.0,78.0,35.0,84.0,86,9,9,8,6,8,,https://cdn.sofifa.net/players/215/333/22_120.png,https://cdn.sofifa.net/teams/39/60.png,,https://cdn.sofifa.net/flags/co.png,Forward
612,215330,https://sofifa.com/player/215330/joaquin-correa/220002,Carlos Joaquín Correa,"CF, ST, CAM",81,26,189,75,Inter,19.0,Argentina,84.0,75.0,77.0,85.0,39.0,69.0,79,11,10,7,8,8,,https://cdn.sofifa.net/players/215/330/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png,Midfielder
613,215316,https://sofifa.com/player/215316/geronimo-rulli/220002,Gerónimo Rulli,GK,80,29,189,84,Villarreal CF,13.0,Argentina,,,,,,,59,80,79,78,79,80,54.0,https://cdn.sofifa.net/players/215/316/22_120.png,https://cdn.sofifa.net/teams/483/60.png,,https://cdn.sofifa.net/flags/ar.png,Goalkeeper
614,214997,https://sofifa.com/player/214997/angel-correa/220002,Ángel Martín Correa,"ST, RM",83,26,171,70,Atlético de Madrid,10.0,Argentina,85.0,83.0,78.0,87.0,49.0,74.0,83,13,10,9,8,16,,https://cdn.sofifa.net/players/214/997/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png,Midfielder
615,214979,https://sofifa.com/player/214979/juan-musso/220002,Juan Agustín Musso,GK,81,27,191,93,Atalanta,1.0,Argentina,,,,,,,55,82,78,73,82,86,44.0,https://cdn.sofifa.net/players/214/979/22_120.png,https://cdn.sofifa.net/teams/39/60.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png,Goalkeeper
616,2147,https://sofifa.com/player/2147/maarten-stekelenburg/220002,Maarten Stekelenburg,GK,76,38,197,92,Ajax,1.0,Netherlands,,,,,,,56,75,75,75,77,74,32.0,https://cdn.sofifa.net/players/002/147/22_120.png,https://cdn.sofifa.net/teams/245/60.png,,https://cdn.sofifa.net/flags/nl.png,Goalkeeper
617,214092,https://sofifa.com/player/214092/alexey-miranchuk/220002,Aleksey Miranchuk,"CAM, ST",78,25,182,67,Atalanta,59.0,Russia,75.0,70.0,76.0,80.0,31.0,62.0,65,8,8,9,12,15,,https://cdn.sofifa.net/players/214/092/22_120.png,https://cdn.sofifa.net/teams/39/60.png,https://cdn.sofifa.net/teams/1357/60.png,https://cdn.sofifa.net/flags/ru.png,Midfielder
